Timestamp,Title,Date,Time,City,Venue,Category,Cost,TicketUrl,Email,SubmitterName,Notes,Status
2026-08-12 12:00:00,UAA Dance & Cheer Class: Junior Varsity,2026-02-18,5:30p-6:445p,Anchorage,Fairview Recreation Center,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Skater Tots: Free Skate Rentals,2026-02-18,5:30p-7:30p,Anchorage,Chanshtnu Muldoon Park,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,International Folk Dancing,2026-02-18,6:30p-8p,Anchorage,Anchorage Social Dance Club,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Alaska Fighting Championship 173,2026-02-18,7:30p-11p,Anchorage,Sullivan Arena,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Line Dance Wednesdays,2026-02-18,7p-12a,Anchorage,Pink Cadillac,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Anchorage DJ Meetup Hosted by DJ Spencer Lee,2026-02-18,7p-9p,Anchorage,Crimson,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Country Night,2026-02-18,8p-2a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-02-18,9p-1a,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,West High Choir Benefit Concert and Silent Auction 6p-??,2026-02-18,TBD,Anchorage,West High School,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Family Storytime,2026-02-18,10:30a-11:30a,Eagle River,Gerrish Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Bouncing Babes Story Time,2026-02-18,10:30a-11a,Eagle River,Soldotna Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Kenai Chamber Small Business Symposium & Awards Ceremony,2026-02-18,10a-3p,Eagle River,Kenai Chamber of Commerce &Visitor Center,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Ukulele Group,2026-02-18,3:45p-4:45p,Eagle River,Inn at Creek Street,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Nights,2026-02-18,5:30p-8p,Eagle River,The Goods,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Popular Music Trivia,2026-02-18,6:30p-7:30p,Eagle River,Kodiak Island Brewing Company,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2026-02-18,7:30p-11p,Eagle River,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,West Coast Sing Wednesday,2026-02-18,7:30p-9:30p,Eagle River,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Glacier Quartet,2026-02-18,7p-?,Eagle River,Porcupine Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Comedy For A Cause w/ Damien Speranza: Alaska Firefighters,2026-02-18,7p-9p,Eagle River,Palmer Alehouse,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-02-18,8p-11:30p,Eagle River,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night with Rocky!,2026-02-18,8p-11p,Eagle River,The Spur,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-02-18,8p-11p,Eagle River,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-02-18,8p-1a,Eagle River,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-02-18,8p-2a,Eagle River,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Chugiak & Eagle River Drama: The Music Man,2026-02-19,7p-9:30p,Anchorage,Chugiak High School,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Chugiak & Eagle River Drama: The Music Man,2026-02-20,7p-9:30p,Anchorage,Chugiak High School,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Chugiak & Eagle River Drama: The Music Man,2026-02-21,7p-9:30p,Anchorage,Chugiak High School,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night with Rocky!,2026-03-11,8p-11p,Eagle River,The Spur,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Ukulele Group,2026-03-11,3:45p-4:45p,Juneau,Inn at Creek Street,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2026-03-11,7:30p-11p,Juneau,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,West Coast Sing Wednesday,2026-03-11,7:30p-9:30p,Juneau,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Bon Debarras,2026-03-11,7p-3p,Juneau,Sheldon Community Arts Hanger,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-03-11,8p-11:30p,Juneau,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-03-11,8p-11p,Juneau,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-03-11,8p-1a,Juneau,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic Night,2026-03-11,8p-2a,Juneau,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Preschool Storytime,2026-03-12,10:30a-11:15p & 1:30p-2:15p,Eagle River,Fairbanks Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Family Storytime,2026-03-12,10:30a-11p,Eagle River,Chugiak-Eagle River Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Tanana Lakes Springfest,2026-03-12,11a-3p,Eagle River,Tanana Lakes Recreation Area,festival,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Skate: Paw Patrol,2026-03-12,2:45p-4:45p,Eagle River,Polar Ice,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. Patrick’s Beer Run & Shoe Demo,2026-03-12,5:45p-?,Eagle River,HooDoo Brewing,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Stand-Up Comedy w/ Geoffrey Asmus,2026-03-12,9p-10p,Eagle River,HooDoo Brewing,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Piano Music by Erica,2026-03-12,6p-8p,Girdwood,AJ’s Old Town Steakhouse & Tavern,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2026-03-12,9p-12:30a,Girdwood,Alibi Bar & Café,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Pre-School Story Time,2026-03-12,10:30a-11a,Juneau,Soldotna Library,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Juneau Audubon Society presents: Birds and Artificial Light At Night,2026-03-12,6:30p-?,Juneau,Marie Drake Planetarium,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Thursday Night Dance Social: Texas Two-Step,2026-03-12,6:30p-8:30p,Juneau,Chapel by the Lake,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Krew Fewd 2,2026-03-12,6p-?,Juneau,Sheldon Community Arts Hanger,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Unplugged: The Robotz + Turbo and the Butterfly,2026-03-12,6p-9p,Juneau,Palmer Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Ketchikan Arts & Humanities Council: Arts Report,2026-03-12,8:20a-8:35a,Juneau,105.3 FM KRBD,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2026-03-12,8p-12a,Juneau,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Thursdays with Rocky Barnette,2026-03-12,8p-12a,Juneau,North Pole Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-03-12,8p-2a,Juneau,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2026-03-12,9p-11p,Juneau,Alaskan Hotel and Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Schaefer Mueller Live,2026-03-13,6p-9p,Anchorage,Susitna Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Latin Night w/ DJ Osito,2026-03-13,10p-?,Eagle River,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Dustbowl Revival and Hot Club of Cowtown,2026-03-13,7:30p-?,Eagle River,Hering Auditorium,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Acoustic Oosik & Wrick Luv,2026-03-13,7p-11p,Eagle River,Odd Man Rush,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2026-03-13,7p-12a,Eagle River,Warrior Zone,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Stand-Up Comedy w/ Geoffrey Asmus,2026-03-13,8p-10p,Eagle River,The Basement,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music with Cody Burch,2026-03-13,7p-9:30p,Girdwood,Kachemak Bay Recovery Connection,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live at the Sitz: SunDog,2026-03-13,9p-12a,Girdwood,The Sitzmark Bar & Grill,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live at the Sitz: SunDog,2026-03-13,9p-12a,Girdwood,Sitzmark,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Mic,2026-03-13,9p-1a,Girdwood,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke w/ Edencraft,2026-03-13,5:30p-8p,Juneau,The Goods,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music w/ Allie Keck,2026-03-13,5p-8p,Juneau,Alaskana Social Club,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,2nd Annual Luck of the Food Trucks,2026-03-13,6p-9p,Juneau,Vintage Food Truck Park,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Oosik Movie Night: The Last King,2026-03-13,7:30p-?,Juneau,Sheldon Community Arts Hanger,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Juneau Big Band: Dust Off the Rust,2026-03-13,7p-10p,Juneau,Juneau Arts & Culture Center,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Unplugged: Ken Peltier & Friends,2026-03-13,7p-10p,Juneau,Palmer Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-03-13,7p-11p,Juneau,American Legion Post 15,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,HarpDaddy meets Jesse James,2026-03-13,7p-11p,Juneau,Silver Fox Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Square Dance w/ the Free Radicals,2026-03-13,7p-9p,Juneau,The Creek Street Cabaret,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Romeo & Juliet,2026-03-13,7p-9p,Juneau,Kodiak Arts Council,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2026-03-13,8p-11p,Juneau,Schwabenhof,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Schaefer Mueller & The Neon Highway,2026-03-13,9p-1a,Juneau,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,SCA Kingdom of the West: Eskalya Pi Day,2026-03-14,10:30a-5p,Anchorage,Jewel Lake Parish,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Velvet La La,2026-03-14,10:30p-2a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sweet Cheeks Cabaret: Burlesque Basics Class w/ DeeDee S.Emme,2026-03-14,11a-12p,Anchorage,Studio 49,community,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"NOCHE DE BANDA, Corridos Y CUMBIA",2026-03-14,11p-3a,Anchorage,Pink Cadillac,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Heartburn Chili Cook Off,2026-03-14,12p-3p,Anchorage,Anchorage House of Harley Davidson,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Spenard Song Circle Annual Fundraiser Songwriter Workshop, Open Mic, & Performances by Emma Hill, Evan Phillips, & Rosie Rush",2026-03-14,2p-9p,Anchorage,The Nave Spenard,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Spring Break with Pete Kartsounes Live,2026-03-14,3:30p-6:30p,Anchorage,Arctic Valley Ski Area,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Fur Rondy Melodrama: Pirates of the Aleutians- Saloon Girls Gone Wild,2026-03-14,3p-5p & 7:30p-9:30p,Anchorage,49th State Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Good ol' Good Ones and Jacob & Ken,2026-03-14,6p-11:30,Anchorage,Blarney Stone,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,ComedySportz: All-Ages Improv Comedy,2026-03-14,6p-8:30p,Anchorage,Williwaw Social,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,All-Ages Annnual Spring Break Dance,2026-03-14,6p-8p,Anchorage,The Workshop,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Irish Food Specials & Live Irish Music w/ Bosca Ceoil,2026-03-14,6p-9p,Anchorage,49th State Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Piano Bar Saturdays w/ MJ Riemann,2026-03-14,6p-9p,Anchorage,Gumbo House,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Dustbowl Revival & Hot Club of Cowtown,2026-03-14,7:30p-10p,Anchorage,Alaska Center for the Performing Arts,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Urban Kiz Dance Lesson & Social Dance,2026-03-14,7p-11p,Anchorage,Arctic Academie de Danse,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Rubber Ptarmigan: Frambwahaha Comedy Show,2026-03-14,7p-8:30p,Anchorage,Turnagain Brewing,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Zoo Lights,2026-03-14,7p-9:30p,Anchorage,Alaska Zoo,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Marvel: Alaska’s First Female Aviator,2026-03-14,7p-9p,Anchorage,Anchorage Community Theatre,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Mad Myrna's Presents: Grease,2026-03-14,7p-9p,Anchorage,Mad Myrna’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,2026 Shamrock Shuffle,2026-03-14,8a-?,Anchorage,Beartooth Theatrepub,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Turbo Hell, The Ouija BeeGees, and Dreamcat",2026-03-14,8p-?,Anchorage,Van’s Dive Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,"Sweet Cheeks Cabaret: Vaudeville Vibes, A Variety Show",2026-03-14,8p-10p,Anchorage,Broken Blender,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke w/ DJ Charms,2026-03-14,8p-12a,Anchorage,Broken Blender,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Pints & Pub Songs with Rogues & Wenches,2026-03-14,8p-1a,Anchorage,Humpy’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. PRACTICE Day Dance Party w/ DJ Militant & DJ Cross,2026-03-14,8p-2a,Anchorage,Williwaw Social,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,DJ JRock,2026-03-14,9:30p-12a,Anchorage,Flattop Pizza & Pool,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Dance Lessons & Social Dance,2026-03-14,9:30p-2a,Anchorage,Anchorage Social Dance Club,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Methodology Snowboard Event,2026-03-14,9p-?,Anchorage,Hilltop Ski Area,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Weekly Karaoke Contest,2026-03-14,9p-1:30a,Anchorage,Oriental Garden,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Mad Myrna's Diva Variety Show,2026-03-14,9p-11:30p,Anchorage,Mad Myrna’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live Music w/ Santoro,2026-03-14,9p-1a,Anchorage,The Carousel Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Spenard Boiler Room XV,2026-03-14,9p-2:30a,Anchorage,Koot’s,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Get Lucky Underwear Party w/ Bodelia James,2026-03-14,9p-2:30a,Anchorage,The Raven Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Blast From The Past,2026-03-14,9p-2:30a,Anchorage,Time Out Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Marc Brown and The Blues Crew,2026-03-14,10p-?,Eagle River,The International Hotel & Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Missoula Children Theatre's Red Riding Hood,2026-03-14,3p-?,Eagle River,Pioneer Park Theatre,theatre,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Murder on the Bayou: Mardi Gras Mystery Party,2026-03-14,5p-8p,Eagle River,Last Frontier CAC,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Open Skate: St. Patty's The Luck of the Irish,2026-03-14,6p-8p,Eagle River,Polar Ice,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St.Paddy's w/ Steve Brown & the Bailers,2026-03-14,7:30p-?,Eagle River,Lat 65 Brewing Co.,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Cabaret Night: Second Saturdays at Seven,2026-03-14,7p-8:30p,Eagle River,Palace Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Stand-Up Comedy w/ Geoffrey Asmus,2026-03-14,7p-9p,Eagle River,Pakalolo Coffee Shop,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Ken Peltier Band,2026-03-14,8p-10p,Eagle River,Odd Man Rush,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Second Saturday at the Pratt: Free Admission,2026-03-14,11a-4p,Girdwood,Pratt Museum,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Piano Music by Sunrise Kilcher,2026-03-14,6p-8p,Girdwood,AJ’s Old Town Steakhouse & Tavern,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live at the Sitz: SunDog,2026-03-14,9p-12a,Girdwood,The Sitzmark Bar & Grill,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Live at the Sitz: SunDog,2026-03-14,9p-12a,Girdwood,Sitzmark,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke Night,2026-03-14,9p-1a,Girdwood,Pioneer Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Second Saturday St. Patrick’s Shenanigans,2026-03-14,10:30p-?,Juneau,Kodiak Market Place,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Aurora Realms: A Gamer Convention,2026-03-14,11a-6p,Juneau,Borough Community Gym,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sled for Hope 2026,2026-03-14,12p-?,Juneau,Willow Community Center,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. Paddys Pie-Day Shenanigans w/ Moon Doggies Live,2026-03-14,2p-9p,Juneau,Valdez Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Bug In A Rug,2026-03-14,4p-7p,Juneau,Hatcher Pass Lodge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. Patrick’s Saturday w/ Live Music & Food,2026-03-14,4p-8p,Juneau,Bleeding Heart Brewery,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. Paddy’s Beer Choir,2026-03-14,6:30p-?,Juneau,Devil’s Club Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Schaefer Mueller,2026-03-14,6p-9p,Juneau,Last Frontier Brewing,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Blue Nagoon ft. Short Notice,2026-03-14,7:30p-?,Juneau,The Crystal Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Comedy & Cocktails,2026-03-14,7:30p-?,Juneau,Breeze Inn Seward,comedy,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Contra Dance w/ Full Circle,2026-03-14,7:30p-10:30p,Juneau,St. Ann’s Parish Hall,dance,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Original Artist Grind,2026-03-14,7p-?,Juneau,Sitka Performing Arts Center,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Roland Roberts Band: Oosik Afterparty,2026-03-14,7p-?,Juneau,Sheldon Community Arts Hanger,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-03-14,7p-11p,Juneau,American Legion Post 15,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Glacier Blues Band,2026-03-14,7p-11p,Juneau,Silver Fox Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Romeo & Juliet,2026-03-14,7p-9p,Juneau,Kodiak Arts Council,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Sitka EDM: Aurora Show,2026-03-14,8:30p-12a,Juneau,Odess Theater,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Fire on McGinnis,2026-03-14,8p-11p,Juneau,Red Dog Saloon,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,The Getting Stranger,2026-03-14,8p-1a,Juneau,Fairview Inn,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,St. Patrick’s Day w/ DJ Traxx,2026-03-14,9p-?,Juneau,North Pole Alehouse,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Schaefer Mueller & The Neon Highway,2026-03-14,9p-1a,Juneau,Four Corner’s Lounge,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
2026-08-12 12:00:00,Karaoke,2026-03-14,9p-2a,Juneau,Yukon Bar,music,,,system@akconcerts.com,AK Concerts Auto Import,Master Event Database,Approved
